Title,Baths,Floor,Usable area,Beds,Rent Price,Location,Url
1 Bedroom Bellagio Tower For Rent at Bgc Taguig,,,,1.0,60000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-bgc-metro-manila_b92fb4f4f425-61b1-0e52-0045-fce40089
Park West Bgc Condo For Rent 1 Bedroom Fully Furnished,1.0,,,1.0,45000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-bgc-metro-manila_f4ac78364000-5f11-1072-a18c-e5d32089
"🍁 For Lease: 2-Bedroom Unit in Central Park West, BGC, Taguig City",2.0,,116.0,2.0,175000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-central-park-west-bgc-metro-manila_8dd102e06ade-7900-add2-9397-fa4f6089
"FOR RENT: 1BR in West Gallery Place, BGC",1.0,21.0,65.0,1.0,120000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-west-gallery-place-bgc-metro-manila_0f2f88b16f75-afee-e482-0c97-6a1a1089
Bellagio Tower Condo For Rent Bgc Taguig Fully Furnished Studio Unit,,,,1.0,45000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-bgc-metro-manila_875043d74551-9d70-7392-f894-f8480089
"FOR LEASE:3 Bedroom FA 123 sqm in Park Triangle Residences, BGC Taguig City",2.0,,123.0,3.0,160000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-park-triangle-residences-bgc-metro-manila_f232526ff671-09b0-dce2-0ceb-22c12089
"Studio Condo unit for lease at Verve Residences Tower One, Taguig",1.0,,37.0,1.0,40000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-verve-residences-bgc-metro-manila_bd8a26c79520-74be-0ef2-13fc-b7532089
"Deluxe 3 Bedroom Corner Unit for Lease in Penhurst Parkplace, BGC, Taguig City",2.0,2.0,94.0,3.0,110000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-bgc-metro-manila-near-mrt-3-buendia_0fde79dc7393-3140-d442-5f19-cb004089
"New Modern 1 Bedroom Unit for Lease in West Gallery Place BGC, Taguig City!",1.0,46.0,60.0,1.0,120000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-bgc-metro-manila_cb0939153c15-96ef-7ff2-3830-d2d74089
3BR for Rent at Red Oak Two Serendra Fort Bonifacio Global City Taguig,3.0,,138.0,3.0,150000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-two-serendra-bgc-metro-manila_a2e8e23be3e8-ee40-9bf2-cf03-d3532089
Furnished 1 Bedroom Condo Unit for Rent at West Gallery Place in BGC Taguig City,1.0,,65.0,1.0,120000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-west-gallery-place-bgc-metro-manila_9332f6df1bf9-ffae-28a2-8a30-63532089
For Lease: 2-Bedroom Unit in East Gallery Place,2.0,,,2.0,115000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-bgc-metro-manila_992b92d13bf3-6530-5f92-e155-39851089
3-Bedroom Condo for Rent in McKinley Park Residences BGC Taguig City,2.0,,90.0,3.0,85000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-mckinley-park-residences-bgc-metro-manila_2e45b6828503-3f81-4242-12f5-81532089
2Bedroom with Balcony Corner Unit Arya Residences Condo For Rent Bgc Taguig,,,,2.0,130000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-bgc-metro-manila_fb65c1fff1b1-c1cf-d142-695f-96490089
"2 Bedroom for Rent at West Gallery Place, BGC",2.0,,136.0,2.0,200000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-west-gallery-place-bgc-metro-manila_e25cc659aec4-ad11-c9a2-b0b0-84532089
3-Bedroom Condo for Rent in Grand Hamptons BGC Taguig City,3.0,,,3.0,140000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-bgc-metro-manila_0dd689ac0fa3-fc51-3ef2-eba5-57532089
"Fully Furnished 1BR Unit in Park McKinley West, Taguig",1.0,,45.0,1.0,45000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-park-mckinley-west-bgc-metro-manila_5b4a22d64ff7-7290-aec2-01c5-89532089
1-Bedroom Condo for Rent in Park McKinley West Taguig City,1.0,,,1.0,35000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-park-mckinley-west-bgc-metro-manila_2cf4fbced9a4-1f3e-7ed2-f6c4-da632089
"2-Bedroom Condo For Rent In BGC Taguig City, 9th floor, Sapphire Residences",2.0,,,2.0,80000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-sapphire-residences-bgc-metro-manila_ac59478c272f-7cb1-0892-a9af-1b632089
2 Bedrooms The Infinity Condo for Rent Bgc Taguig,,,,2.0,90000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-bgc-metro-manila_f96473ad8619-9da0-1542-0db2-c64c1089
For Rent 1 Bedroom One Maridien BGC,,,,1.0,70000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-bgc-metro-manila_2fd0198d84fb-758f-7852-109e-a7d32089
"2BR Unit Condo Unit w/ Parking for Lease at Park Triangle Residences, BGC Taguig",1.0,,82.0,2.0,125000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-park-triangle-residences-bgc-metro-manila_fee85808e2d1-ff41-3972-3775-d4532089
Red Oak at Two Serendra - Special 2 Bedroom Unit with Balcony and Baywindow,2.0,42.0,,2.0,110000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-bgc-metro-manila_5ba05e28fff2-606e-3e32-9cab-af7d1089
3 Bedroom Fully Furnished Pacific Plaza Tower Condo For Rent in Bgc Taguig,,,,3.0,320000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-bgc-metro-manila_9d86bae24f00-486f-0572-e7b5-f0750089
Newly available 1BR Unit at East Gallery Place J Unit,1.0,14.0,83.0,1.0,120000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-east-gallery-place-bgc-metro-manila_74fb92db37fa-b3bf-db42-38dc-e6570089
"🍁 For Lease: 2BR Semi-Furnished Unit Park Triangle Residences, BGC, Taguig City",2.0,,82.0,2.0,110000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-park-triangle-residences-bgc-metro-manila_7bd06beb0594-e89f-f222-dd2e-180f6089
FOR RENT CONDO Fully furnished 1 Bedroom Avida 34th BGC,1.0,17.0,,1.0,38000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-bgc-metro-manila_aade46391488-e3ff-f272-dd63-73461089
"2BR Condo Unit w/ Balcony and Parking Slot for Lease in BGC, Taguig at Park West",2.0,,70.0,2.0,80000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-bgc-metro-manila_75da36b8799f-c720-e7d2-8504-d4532089
For Lease West Gallery Place BGC,2.0,,120.0,2.0,180000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-west-gallery-place-bgc-metro-manila_6e254a86f7cc-71cf-df85-46ad-d8425afe
"Regent Parkway, BGC (Beside Essensa)",,,,3.0,480000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-bgc-metro-manila_f966834bb7b1-dcae-d452-bfc8-50390089
"For Lease: 2 Bedroom Condominium Unit in The Sapphire Residences, BGC Taguig",2.0,,80.21,2.0,80000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-sapphire-residences-bgc-metro-manila_43dce1e10d4d-baa1-2062-ead6-c3532089
"For Lease 2 Bedroom Unit at Avida Towers Verte, BGC Taguig City",2.0,,61.0,2.0,60000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-avida-towers-verte-bgc-metro-manila_05e7e431be20-7ed1-b452-a074-41632089
Penhurst Park Place - 3 Bedroom with Parking Slot,3.0,3.0,,3.0,90000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-bgc-metro-manila_b7fd9ff5ed82-648f-b722-a577-bf1d1089
1-Bedroom Condo for Rent in Park Triangle Residences BGC Taguig City,1.0,8.0,59.0,1.0,75000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-park-triangle-residences-bgc-metro-manila_38efc42b217f-7b1e-0722-039a-456a2089
"For Rent: Corner 2 Bedroom Unit with Balcony in Trion Tower 2 BGC, Taguig City",2.0,,58.0,2.0,50000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-bgc-metro-manila_83747987a02e-bb0f-24f2-e4b0-37532089
"Fully Furnished 2BR Unit - St. Moritz Private Estate, Taguig City",2.0,,,2.0,85000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-st-moritz-private-estate-bgc-metro-manila_c8db2c12cc80-3000-9d62-7db0-49851089
Park Triangle Residences Alveo Condo For Rent Bgc Taguig 1BR with Balcony,,,,1.0,70000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-bgc-metro-manila_2cc2dea9faf7-01de-1022-e364-af260089
3 Bedroom One Uptown Residence For Rent Condo Bgc Taguig,,,,3.0,120000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-bgc-metro-manila_4b01fff34f31-db01-b042-b85c-7fc30089
3BR Penthouse for Rent in One Mckinley Place BGC,3.0,,329.0,3.0,300000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-one-mckinley-place-bgc-metro-manila_b6945841798c-ed4f-38e5-8330-6742fd0a
"For Lease! 3 Bedroom at Essensa East Forbes, Fort Bonifacio, Taguig City",3.0,,290.0,3.0,260000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-bgc-metro-manila_afade0a33cad-7411-5c62-81e9-68d32089
"Luxurious 3 Bedroom Condominium Unit for Rent in Pacific Plaza Towers, Taguig",5.0,,303.0,3.0,210000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-bgc-metro-manila_eb339b801c77-729e-8be2-b117-45d32089
"Well-maintained Two Bedroom Condo Unit for lease in Sapphire Residences, BGC",3.0,,80.0,2.0,90000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-bgc-metro-manila_470cbfdb55a1-cf01-7945-ca4f-e04cc8e8
"NEWLY RENOVATED 2BR (TWO BEDROOM) UNIT WITH PARKING, GRAND HYATT MANILA FOR LEASE/RENT",2.0,9.0,,2.0,180000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-grand-hyatt-manila-residences-bgc-metro-manila_bb22cd6458ec-e690-0552-5770-d1a02089
"Arya Residences, 2-Bedroom Unit for Lease, BGC",2.0,,,2.0,150000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-bgc-metro-manila_6c9cf9fa8fbc-7f2f-0992-6fba-02941089
"For Rent: Fully Furnished 2BR + Maid’s Room Condo – Park McKinley West, BGC",2.0,,,2.0,200000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-park-mckinley-west-bgc-metro-manila_1d33e28802de-0d8e-a852-fe5d-11860089
Executive Studio Condo for Rent in Uptown Arts Residences BGC Taguig City,1.0,15.0,41.0,1.0,48000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-uptown-arts-residence-bgc-metro-manila_3eb81aa7c75e-d181-7122-60e0-364a1089
"FULLY FURNISHED 2 BEDROOM UNIT FOR RENT IN ICON PLAZA, BGC TAGUIG CITY",2.0,,110.0,2.0,110000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-icon-plaza-bgc-metro-manila_f2942c10e2fa-b4cf-8932-8639-d6532089
"For Rent 3 Bedroom unit – Pacific Plaza Towers BGC, Taguig City",4.0,,298.0,3.0,230000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-bgc-metro-manila_1d99956ecb5a-d65e-09d2-feca-a5d32089
"Gigantic 3 Bedroom Condominium Unit for Rent at BGC, Taguig City",3.0,,290.0,3.0,240000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-bgc-metro-manila_de9bbf83aa26-955f-d6c2-21c1-b5d32089
For Rent Avida Towers 34th Street Bgc Taguig 2 Bedroom,2.0,,,2.0,60000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-bgc-metro-manila_5503c1fda82b-172e-2932-7dfc-79d32089
"ONE UPTOWN RESIDENCE: 2BR For Rent, 68.6 sqm, Fully Furnished, Interiored, 1P",2.0,,68.6,2.0,90000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-bgc-metro-manila_41f7382206bb-baff-f272-569b-42632089
"Furnished 2BR Unit in Forbeswood Parklane, BGC",1.0,,75.0,2.0,75000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-forbeswood-parklane-bgc-metro-manila_9c7c2f28c68f-daee-1a52-5754-66532089
"For Lease: Furnished 1 Bedroom Condo Unit at Bonifacio Ridge in BGC, Taguig City",2.0,,86.0,1.0,75000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-bonifacio-ridge-bgc-metro-manila-near-mrt-3-buendia_024f904fa867-58c1-8712-147f-43632089
"Fully Furnished 2BR Unit in The Trion Towers, BGC, Taguig",3.0,,60.0,2.0,65000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-bgc-metro-manila_838b6613e868-bfd1-b112-08a4-89532089
2 Bedroom Semi Furnished with Parking Trion Towers For Rent Condo at Bgc Taguig,,,,2.0,60000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-bgc-metro-manila_f8dd9297e933-a35f-1a62-6b4b-32d40089
"For Rent 3 Bedroom unit – Pacific Plaza Towers BGC, Taguig City",4.0,,299.0,3.0,250000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-bgc-metro-manila_71f8c988ba5b-8e01-85d2-6efa-a5d32089
"FULLY FURNISHED 3 BEDROOM UNIT FOR RENT IN GRAND HAMPTON TOWER 2, BGC TAGUIG",3.0,,128.27,3.0,150000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-bgc-metro-manila_01d00640122d-eb91-def2-dc93-17532089
"2 BEDROOM PLUS DEN FOR RENT IN BONIFACIO RIDGE,",2.0,,110.0,2.0,120000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-bonifacio-ridge-bgc-metro-manila-near-mrt-3-buendia_84160aa49c08-3180-d342-332a-d1632089
"For Rent 3 bedrooms in Fort Bonifacio, Taguig City",3.0,,290.0,3.0,300000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-bgc-metro-manila_15b823759548-3e90-d8c2-9946-6b632089
"One Serendra West Tower: 1BR Garden Unit For Rent, 82 sqm, Furnished, 1 parking, P100,000/mo.",1.0,1.0,82.0,1.0,100000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-one-serendra-bgc-metro-manila_3959031a5360-1aaf-3f32-36ed-93571089
"BGC Unit in Trion Towers, Taguig",1.0,,,1.0,40000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-bgc-metro-manila_d17415dcdc31-aafe-6392-60ec-49851089
"FOR RENT: 2BR in Jasmine Tower at One Serendra, BGC",2.0,12.0,137.0,2.0,160000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-one-serendra-bgc-metro-manila_9cada7463fa0-3bc1-0f72-cb5a-8d6a2089
8 Forbestown Road Bgc Taguig Condo For Rent Spacious Furnished Studio,,,,1.0,55000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-bgc-metro-manila_ed69de6643bf-8691-ca32-9eb1-27f90089
"Fully Furnished 2BR Unit in Avida Towers Verte, BGC",2.0,,61.61,2.0,55000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-avida-towers-verte-bgc-metro-manila_9f1702893cdc-3531-9c42-ad1c-54532089
2 Bedroom Condo Unit for Lease in Red Oak Serendra,2.0,,82.0,2.0,95000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-bgc-metro-manila_aaf3052f4d40-6c61-4142-48fa-e9d32089
2BR Fully Furnished for Rent at Park West BGC Taguig,2.0,,56.0,2.0,55000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-central-park-west-bgc-metro-manila_346f2c6b9ff7-6d01-b992-7cc8-33bc5089
Beautiful 3 bed at West Gallery Place,3.0,,188.0,3.0,330000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-bgc-metro-manila_8ad47723fe47-b440-ab88-6622-9b01c934
"FOR RENT: Elegant 1BR in One Uptown Residence, BGC",1.0,41.0,78.0,1.0,90000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-bgc-metro-manila_f4bb47bf7e68-fbcf-6662-96b3-0ac22089
FOR LEASE: PARK TRIANGLE RESIDENCES 2BR,3.0,,97.0,2.0,130000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-park-triangle-residences-bgc-metro-manila_a76834288f2d-2b9e-eee2-afd2-0a632089
2-Bedroom Condo for Rent in 8 Forbestown Road BGC Taguig City,2.0,,,2.0,110000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-bgc-metro-manila_7d500303c49c-c57e-10b2-c6b4-7a632089
"1 Bedroom Condo For Rent in BGC Taguig City, 48sqm, Grand Hamptons Tower 2",1.0,,,1.0,40000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-bgc-metro-manila_a33e3ceb4895-ff01-cb12-34e0-bc632089
1 Bedroom Condo For Rent In Avida BGC 34th St Towers BGC Taguig City,1.0,,,1.0,35000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-bgc-metro-manila_5ca402d4e258-923f-f752-3e3b-dc632089
"2-Bedroom Condo for Rent in Two Serendra, BGC, Taguig City",2.0,,,2.0,120000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-two-serendra-bgc-metro-manila_c7a164059934-9251-8be2-cdb8-03632089
1 Bedroom in Park Triangle Residences For Rent Condo Bgc Taguig,,,,1.0,70000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-bgc-metro-manila_20bff5e230d2-5671-d652-1093-aec50089
1 Bedroom unit for Lease in West Gallery Place PP CODE L1457,1.0,,,1.0,120000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-west-gallery-place-bgc-metro-manila_8a9db2f3c8d2-fe20-3dd2-e030-8ae15089
"Unit for Lease in Aston Tower, Two Serendra PP CODE L1441",1.0,,85.0,2.0,85000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-bgc-metro-manila_8eb1478ca56c-79b1-8ff2-b582-b7af6089
FOR LEASE: 1 Bedroom Aston at Two Serendra,,,,1.0,65000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-bgc-metro-manila_ca5066ccb278-310f-ee12-cd6b-b7d32089
Fully Furnished Studio One Maridien For Rent Condos Bgc Taguig,1.0,,,1.0,41800.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-one-maridien-bgc-metro-manila_5f866a505418-f731-a012-49eb-67d32089
8 Forbestwon Road Bgc Taguig Condo For Rent 2 Bedroom with Balcony,2.0,,,2.0,120000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-bgc-metro-manila_86e0115eb120-65fe-6b32-bf06-97d32089
3 Bedroom For Rent Avant At The Fort BGC Taguig,3.0,,,3.0,133000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-avant-at-the-fort-bgc-metro-manila_2b684e756353-3abf-16f2-9d1c-a9d32089
3 Bedroom 8 Forbestown Road Condo in Bgc Taguig,3.0,,,3.0,200000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/3-bedroom-condo-for-rent-in-bgc-metro-manila_ab1d2e532f45-2af0-6472-a313-b9d32089
2 Bedroom Prime Condo Verve Residences For Rent Bgc Taguig,2.0,,,2.0,120000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-verve-residences-bgc-metro-manila_5e7d3884c19f-1791-5e32-41e1-b6d32089
2 Bedroom Two Serendra Aston For Rent Condo Bgc Taguig,2.0,,,2.0,85000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-two-serendra-bgc-metro-manila_25ae934dd7cd-5a3e-89d2-bfef-c6d32089
2 BR Furnished Two Serendra Red Oak For Rent Condo Bgc Taguig,2.0,,,2.0,85000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-two-serendra-bgc-metro-manila_b551507ad7f5-c25e-6552-59d4-d6d32089
Fully Furnished 1BR Verve Residences For Rent at Bgc Taguig,1.0,,,1.0,73000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-verve-residences-bgc-metro-manila_c28a529b4e32-ffa1-ac42-f864-d6d32089
2 Bedrooms at 8 Forbestown Road For Rent Condo Global City at Burgos Circle,2.0,,,2.0,100000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-bgc-metro-manila_acbd1ed5c76d-f6bf-8d92-e209-d6d32089
1 Bedroom Fully Furnished in One Mckinley Bgc For Rent Bgc Taguig,1.0,,,1.0,75000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-one-mckinley-place-bgc-metro-manila_fe4a05daccfc-e031-a0c2-e3c0-06d32089
Corner 2 Bedroom Unit at One Serendra For Rent Condo Bgc Taguig,2.0,,,2.0,185000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-one-serendra-bgc-metro-manila_64cd8cb3b590-7dbe-da02-cb4e-46d32089
2 Bedrooms Furnished For Lease at Uptown Ritz Bgc Taguig,2.0,,,2.0,105000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-bgc-metro-manila_1b72bc138e95-1ec0-f852-2773-66d32089
1 Bedroom Unit with Parking Park Triangle Residences For Rent in Bgc Taguig,1.0,,,1.0,75000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-park-triangle-residences-bgc-metro-manila_118d97885324-4aee-fa82-2fd5-86d32089
1 Bedroom Condo For Rent in Park Triangle Residences Bgc Taguig,1.0,,,1.0,70000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-park-triangle-residences-bgc-metro-manila_d837000449e0-dda1-5832-a105-86d32089
2 Bedroom with Balcony Furnished Verve Residences For Rent at Bgc,2.0,,,2.0,140000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/2-bedroom-condo-for-rent-in-verve-residences-bgc-metro-manila_546135b6f8ac-429f-5082-6d6d-c7d32089
1. Bedroom Furnished Blue Sapphire Residences For Rent Condo Bgc Taguig,1.0,,,1.0,50000.0,"Metro Manila, Taguig, BGC",https://www.dotproperty.com.ph/ads/1-bedroom-condo-for-rent-in-bgc-metro-manila_2ed1967f06d6-7921-0c62-a6ea-a1fb1089
